INDIV_ID,ALT,COST,DISTANCE,WAITTIME,TRAVELTIME,SHAREFRONT,SHAREBACK,PRIVATE,URGENCY,PEERCHOICE_GO,PEERCHOICE_STAY,PAUSING,REOPENING,REOPENED,THREAT,GENDER,AGE,INCOME,EMPLOYMENT,RACE,HISPANIC,AREA,HH_SIZE,VEHICLES,REP,DEM,CHILDREN,ELDERLY,DISABILITY,NONENGLISH,PETS
377,2,20,0,60,40,0,0,1,1,0,2,0,1,0,3,1,3,4,1,2,0,2,1,0,0,0,0,0,0,0,0
377,2,40,0,30,20,0,1,0,1,0,1,0,1,0,3,1,3,4,1,2,0,2,1,0,0,0,0,0,0,0,0
377,2,0,0.5,30,60,0,0,1,1,1,2,0,1,0,3,1,3,4,1,2,0,2,1,0,0,0,0,0,0,0,0
377,2,20,0,30,40,0,0,1,2,1,1,0,1,0,3,1,3,4,1,2,0,2,1,0,0,0,0,0,0,0,0
377,2,20,0.25,0,40,0,1,0,2,0,0,0,1,0,3,1,3,4,1,2,0,2,1,0,0,0,0,0,0,0,0
379,1,40,0,30,20,0,0,1,2,3,0,0,1,0,4,1,2,2,1,3,0,1,1,1,0,1,0,0,0,0,0
379,1,40,0.5,0,40,0,0,1,3,1,0,0,1,0,4,1,2,2,1,3,0,1,1,1,0,1,0,0,0,0,0
379,1,0,0.25,60,20,0,0,1,3,0,2,0,1,0,4,1,2,2,1,3,0,1,1,1,0,1,0,0,0,0,0
379,2,20,0,60,40,0,0,1,1,0,2,0,1,0,4,1,2,2,1,3,0,1,1,1,0,1,0,0,0,0,0
379,2,40,0,30,20,0,1,0,1,0,1,0,1,0,4,1,2,2,1,3,0,1,1,1,0,1,0,0,0,0,0
379,2,0,0.5,30,60,0,0,1,1,1,2,0,1,0,4,1,2,2,1,3,0,1,1,1,0,1,0,0,0,0,0
383,1,20,0,60,40,0,0,1,1,0,2,0,1,0,1,1,3,1,2,4,0,1,4,1,0,1,0,1,0,0,1
383,1,40,0,30,20,0,1,0,1,0,1,0,1,0,1,1,3,1,2,4,0,1,4,1,0,1,0,1,0,0,1
383,1,20,0.25,0,40,0,1,0,2,0,0,0,1,0,1,1,3,1,2,4,0,1,4,1,0,1,0,1,0,0,1
383,1,0,0.25,60,20,0,0,1,3,0,2,0,1,0,1,1,3,1,2,4,0,1,4,1,0,1,0,1,0,0,1
383,2,20,0,60,40,0,1,0,1,2,0,0,1,0,1,1,3,1,2,4,0,1,4,1,0,1,0,1,0,0,1
383,2,40,0,30,20,0,0,1,2,3,0,0,1,0,1,1,3,1,2,4,0,1,4,1,0,1,0,1,0,0,1
394,1,40,0,30,20,0,0,1,2,0,2,0,1,0,3,1,2,12,4,1,0,2,4,3,0,1,1,0,0,0,1
394,1,0,0.5,30,20,0,0,1,3,0,0,0,1,0,3,1,2,12,4,1,0,2,4,3,0,1,1,0,0,0,1
394,1,20,0,30,40,0,0,1,3,1,3,0,1,0,3,1,2,12,4,1,0,2,4,3,0,1,1,0,0,0,1
394,2,40,0.5,60,40,0,0,1,1,2,2,0,1,0,3,1,2,12,4,1,0,2,4,3,0,1,1,0,0,0,1
394,2,0,0.25,30,60,0,0,1,1,2,1,0,1,0,3,1,2,12,4,1,0,2,4,3,0,1,1,0,0,0,1
394,2,40,0.25,0,40,1,0,0,1,4,0,0,1,0,3,1,2,12,4,1,0,2,4,3,0,1,1,0,0,0,1
400,1,0,0.5,30,20,0,0,1,3,0,0,0,0,0,4,2,4,7,1,1,0,3,3,1,1,0,0,0,0,0,1
400,1,20,0,30,40,0,0,1,3,1,3,0,0,0,4,2,4,7,1,1,0,3,3,1,1,0,0,0,0,0,1
400,2,40,0.5,60,40,0,0,1,1,2,2,0,0,0,4,2,4,7,1,1,0,3,3,1,1,0,0,0,0,0,1
400,2,0,0.25,30,60,0,0,1,1,2,1,0,0,0,4,2,4,7,1,1,0,3,3,1,1,0,0,0,0,0,1
400,2,40,0.25,0,40,1,0,0,1,4,0,0,0,0,4,2,4,7,1,1,0,3,3,1,1,0,0,0,0,0,1
400,2,40,0,30,20,0,0,1,2,0,2,0,0,0,4,2,4,7,1,1,0,3,3,1,1,0,0,0,0,0,1
407,1,0,0.5,30,20,0,0,1,3,0,0,0,0,1,2,2,1,0,4,3,0,1,3,0,0,1,0,0,0,1,1
407,1,20,0,30,40,0,0,1,3,1,3,0,0,1,2,2,1,0,4,3,0,1,3,0,0,1,0,0,0,1,1
407,1,40,0.5,30,60,1,0,0,3,5,0,0,0,1,2,2,1,0,4,3,0,1,3,0,0,1,0,0,0,1,1
407,2,40,0.5,60,40,0,0,1,1,2,2,0,0,1,2,2,1,0,4,3,0,1,3,0,0,1,0,0,0,1,1
407,2,0,0.25,30,60,0,0,1,1,2,1,0,0,1,2,2,1,0,4,3,0,1,3,0,0,1,0,0,0,1,1
407,2,40,0.25,0,40,1,0,0,1,4,0,0,0,1,2,2,1,0,4,3,0,1,3,0,0,1,0,0,0,1,1
408,1,40,0,30,20,0,0,1,2,0,2,0,0,1,2,2,3,9,2,1,0,2,5,2,0,0,1,0,0,0,1
408,1,0,0.5,30,20,0,0,1,3,0,0,0,0,1,2,2,3,9,2,1,0,2,5,2,0,0,1,0,0,0,1
408,1,20,0,30,40,0,0,1,3,1,3,0,0,1,2,2,3,9,2,1,0,2,5,2,0,0,1,0,0,0,1
408,2,40,0.5,60,40,0,0,1,1,2,2,0,0,1,2,2,3,9,2,1,0,2,5,2,0,0,1,0,0,0,1
408,2,0,0.25,30,60,0,0,1,1,2,1,0,0,1,2,2,3,9,2,1,0,2,5,2,0,0,1,0,0,0,1
408,2,40,0.25,0,40,1,0,0,1,4,0,0,0,1,2,2,3,9,2,1,0,2,5,2,0,0,1,0,0,0,1
412,1,0,0.5,30,20,0,0,1,3,0,0,0,1,0,4,2,2,6,1,3,0,2,1,1,0,1,0,0,0,0,1
412,1,20,0,30,40,0,0,1,3,1,3,0,1,0,4,2,2,6,1,3,0,2,1,1,0,1,0,0,0,0,1
412,2,40,0.5,60,40,0,0,1,1,2,2,0,1,0,4,2,2,6,1,3,0,2,1,1,0,1,0,0,0,0,1
412,2,0,0.25,30,60,0,0,1,1,2,1,0,1,0,4,2,2,6,1,3,0,2,1,1,0,1,0,0,0,0,1
412,2,40,0.25,0,40,1,0,0,1,4,0,0,1,0,4,2,2,6,1,3,0,2,1,1,0,1,0,0,0,0,1
412,2,40,0,30,20,0,0,1,2,0,2,0,1,0,4,2,2,6,1,3,0,2,1,1,0,1,0,0,0,0,1
416,2,40,0.5,60,40,0,0,1,1,2,2,0,1,0,4,2,5,5,1,1,0,2,2,1,0,1,0,0,0,0,0
416,2,0,0.25,30,60,0,0,1,1,2,1,0,1,0,4,2,5,5,1,1,0,2,2,1,0,1,0,0,0,0,0
416,2,40,0.25,0,40,1,0,0,1,4,0,0,1,0,4,2,5,5,1,1,0,2,2,1,0,1,0,0,0,0,0
416,2,20,0.5,30,60,0,0,1,2,0,0,0,1,0,4,2,5,5,1,1,0,2,2,1,0,1,0,0,0,0,0
416,2,40,0.5,0,60,0,1,0,2,0,0,0,1,0,4,2,5,5,1,1,0,2,2,1,0,1,0,0,0,0,0
416,2,40,0,30,20,0,0,1,2,0,2,0,1,0,4,2,5,5,1,1,0,2,2,1,0,1,0,0,0,0,0
424,1,0,0.5,30,20,0,0,1,3,0,0,1,0,0,3,2,4,5,5,1,0,2,2,2,0,1,0,0,1,0,1
424,2,0,0.25,30,60,0,0,1,1,2,1,1,0,0,3,2,4,5,5,1,0,2,2,2,0,1,0,0,1,0,1
424,2,40,0.25,0,40,1,0,0,1,4,0,1,0,0,3,2,4,5,5,1,0,2,2,2,0,1,0,0,1,0,1
424,2,20,0.5,30,60,0,0,1,2,0,0,1,0,0,3,2,4,5,5,1,0,2,2,2,0,1,0,0,1,0,1
424,2,40,0.5,0,60,0,1,0,2,0,0,1,0,0,3,2,4,5,5,1,0,2,2,2,0,1,0,0,1,0,1
424,2,40,0,30,20,0,0,1,2,0,2,1,0,0,3,2,4,5,5,1,0,2,2,2,0,1,0,0,1,0,1
444,1,0,0.25,30,60,0,0,1,1,2,1,0,1,0,3,2,1,2,1,1,0,2,2,1,0,0,0,0,0,0,0
444,1,0,0.5,30,20,0,0,1,3,0,0,0,1,0,3,2,1,2,1,1,0,2,2,1,0,0,0,0,0,0,0
444,1,40,0.5,30,60,1,0,0,3,5,0,0,1,0,3,2,1,2,1,1,0,2,2,1,0,0,0,0,0,0,0
444,2,40,0.5,60,40,0,0,1,1,2,2,0,1,0,3,2,1,2,1,1,0,2,2,1,0,0,0,0,0,0,0
444,2,20,0.5,30,60,0,0,1,2,0,0,0,1,0,3,2,1,2,1,1,0,2,2,1,0,0,0,0,0,0,0
444,2,40,0.5,0,60,0,1,0,2,0,0,0,1,0,3,2,1,2,1,1,0,2,2,1,0,0,0,0,0,0,0
447,1,0,0.25,30,60,0,0,1,1,2,1,0,0,1,4,1,1,1,4,1,0,1,1,0,0,1,0,0,0,0,0
447,1,20,0,30,40,0,0,1,3,1,3,0,0,1,4,1,1,1,4,1,0,1,1,0,0,1,0,0,0,0,0
447,2,40,0.5,60,40,0,0,1,1,2,2,0,0,1,4,1,1,1,4,1,0,1,1,0,0,1,0,0,0,0,0
447,2,40,0.25,0,40,1,0,0,1,4,0,0,0,1,4,1,1,1,4,1,0,1,1,0,0,1,0,0,0,0,0
447,2,20,0.5,30,60,0,0,1,2,0,0,0,0,1,4,1,1,1,4,1,0,1,1,0,0,1,0,0,0,0,0
447,2,40,0,30,20,0,0,1,2,0,2,0,0,1,4,1,1,1,4,1,0,1,1,0,0,1,0,0,0,0,0
450,2,40,0.5,60,40,0,0,1,1,2,2,0,0,1,4,1,3,5,1,1,0,2,3,1,0,0,1,0,0,0,1
450,2,0,0.25,30,60,0,0,1,1,2,1,0,0,1,4,1,3,5,1,1,0,2,3,1,0,0,1,0,0,0,1
450,2,40,0.25,0,40,1,0,0,1,4,0,0,0,1,4,1,3,5,1,1,0,2,3,1,0,0,1,0,0,0,1
450,2,20,0.5,30,60,0,0,1,2,0,0,0,0,1,4,1,3,5,1,1,0,2,3,1,0,0,1,0,0,0,1
450,2,40,0.5,0,60,0,1,0,2,0,0,0,0,1,4,1,3,5,1,1,0,2,3,1,0,0,1,0,0,0,1
450,2,40,0,30,20,0,0,1,2,0,2,0,0,1,4,1,3,5,1,1,0,2,3,1,0,0,1,0,0,0,1
453,1,40,0,30,20,0,0,1,2,0,2,0,1,0,3,2,2,9,1,1,0,1,2,2,0,1,0,0,0,0,0
453,1,0,0.5,30,20,0,0,1,3,0,0,0,1,0,3,2,2,9,1,1,0,1,2,2,0,1,0,0,0,0,0
453,1,20,0,30,40,0,0,1,3,1,3,0,1,0,3,2,2,9,1,1,0,1,2,2,0,1,0,0,0,0,0
453,2,40,0.5,60,40,0,0,1,1,2,2,0,1,0,3,2,2,9,1,1,0,1,2,2,0,1,0,0,0,0,0
453,2,0,0.25,30,60,0,0,1,1,2,1,0,1,0,3,2,2,9,1,1,0,1,2,2,0,1,0,0,0,0,0
453,2,40,0.25,0,40,1,0,0,1,4,0,0,1,0,3,2,2,9,1,1,0,1,2,2,0,1,0,0,0,0,0
463,1,0,0.5,30,20,0,0,1,3,0,0,0,1,0,3,1,1,7,1,3,0,2,4,3,1,0,0,0,0,0,0
463,2,0,0.25,30,60,0,0,1,1,2,1,0,1,0,3,1,1,7,1,3,0,2,4,3,1,0,0,0,0,0,0
463,2,40,0.25,0,40,1,0,0,1,4,0,0,1,0,3,1,1,7,1,3,0,2,4,3,1,0,0,0,0,0,0
463,2,20,0.5,30,60,0,0,1,2,0,0,0,1,0,3,1,1,7,1,3,0,2,4,3,1,0,0,0,0,0,0
463,2,40,0.5,0,60,0,1,0,2,0,0,0,1,0,3,1,1,7,1,3,0,2,4,3,1,0,0,0,0,0,0
463,2,40,0,30,20,0,0,1,2,0,2,0,1,0,3,1,1,7,1,3,0,2,4,3,1,0,0,0,0,0,0
464,1,40,0,30,20,0,0,1,2,0,2,0,0,1,3,1,3,8,1,1,0,1,2,2,0,1,0,0,0,1,0
464,1,0,0.5,30,20,0,0,1,3,0,0,0,0,1,3,1,3,8,1,1,0,1,2,2,0,1,0,0,0,1,0
464,1,20,0,30,40,0,0,1,3,1,3,0,0,1,3,1,3,8,1,1,0,1,2,2,0,1,0,0,0,1,0
464,2,40,0.5,60,40,0,0,1,1,2,2,0,0,1,3,1,3,8,1,1,0,1,2,2,0,1,0,0,0,1,0
464,2,0,0.25,30,60,0,0,1,1,2,1,0,0,1,3,1,3,8,1,1,0,1,2,2,0,1,0,0,0,1,0
464,2,40,0.25,0,40,1,0,0,1,4,0,0,0,1,3,1,3,8,1,1,0,1,2,2,0,1,0,0,0,1,0
466,1,40,0,30,20,0,0,1,2,0,2,0,0,1,3,1,3,7,2,1,0,2,2,1,0,1,0,0,0,0,1
466,1,0,0.5,30,20,0,0,1,3,0,0,0,0,1,3,1,3,7,2,1,0,2,2,1,0,1,0,0,0,0,1
466,1,20,0,30,40,0,0,1,3,1,3,0,0,1,3,1,3,7,2,1,0,2,2,1,0,1,0,0,0,0,1
466,2,40,0.5,60,40,0,0,1,1,2,2,0,0,1,3,1,3,7,2,1,0,2,2,1,0,1,0,0,0,0,1
466,2,0,0.25,30,60,0,0,1,1,2,1,0,0,1,3,1,3,7,2,1,0,2,2,1,0,1,0,0,0,0,1
466,2,40,0.25,0,40,1,0,0,1,4,0,0,0,1,3,1,3,7,2,1,0,2,2,1,0,1,0,0,0,0,1
490,1,0,0.5,30,20,0,0,1,3,0,0,0,0,0,4,2,1,1,1,1,0,3,4,1,0,1,1,0,0,0,1
490,2,40,0.5,60,40,0,0,1,1,2,2,0,0,0,4,2,1,1,1,1,0,3,4,1,0,1,1,0,0,0,1
490,2,0,0.25,30,60,0,0,1,1,2,1,0,0,0,4,2,1,1,1,1,0,3,4,1,0,1,1,0,0,0,1
490,2,40,0.25,0,40,1,0,0,1,4,0,0,0,0,4,2,1,1,1,1,0,3,4,1,0,1,1,0,0,0,1
490,2,40,0,30,20,0,0,1,2,0,2,0,0,0,4,2,1,1,1,1,0,3,4,1,0,1,1,0,0,0,1
490,2,40,0.5,30,60,1,0,0,3,5,0,0,0,0,4,2,1,1,1,1,0,3,4,1,0,1,1,0,0,0,1
510,2,40,0.5,60,40,0,0,1,1,2,2,0,1,0,4,2,4,11,1,1,0,1,3,0,0,1,1,0,0,0,1
510,2,0,0.25,30,60,0,0,1,1,2,1,0,1,0,4,2,4,11,1,1,0,1,3,0,0,1,1,0,0,0,1
510,2,40,0.25,0,40,1,0,0,1,4,0,0,1,0,4,2,4,11,1,1,0,1,3,0,0,1,1,0,0,0,1
510,2,20,0.5,30,60,0,0,1,2,0,0,0,1,0,4,2,4,11,1,1,0,1,3,0,0,1,1,0,0,0,1
510,2,40,0.5,0,60,0,1,0,2,0,0,0,1,0,4,2,4,11,1,1,0,1,3,0,0,1,1,0,0,0,1
510,2,40,0,30,20,0,0,1,2,0,2,0,1,0,4,2,4,11,1,1,0,1,3,0,0,1,1,0,0,0,1
514,1,0,0.25,30,60,0,0,1,1,2,1,0,0,0,4,1,4,9,1,1,0,1,4,3,0,0,1,0,0,0,0
514,1,40,0.25,0,40,1,0,0,1,4,0,0,0,0,4,1,4,9,1,1,0,1,4,3,0,0,1,0,0,0,0
514,1,20,0.5,30,60,0,0,1,2,0,0,0,0,0,4,1,4,9,1,1,0,1,4,3,0,0,1,0,0,0,0
514,1,40,0.5,0,60,0,1,0,2,0,0,0,0,0,4,1,4,9,1,1,0,1,4,3,0,0,1,0,0,0,0
514,1,40,0,30,20,0,0,1,2,0,2,0,0,0,4,1,4,9,1,1,0,1,4,3,0,0,1,0,0,0,0
514,1,20,0,30,40,0,0,1,3,1,3,0,0,0,4,1,4,9,1,1,0,1,4,3,0,0,1,0,0,0,0
517,1,20,0.5,30,60,0,0,1,2,0,0,0,1,0,4,2,4,2,1,1,0,2,5,2,0,1,1,0,1,0,0
517,1,40,0,30,20,0,0,1,2,0,2,0,1,0,4,2,4,2,1,1,0,2,5,2,0,1,1,0,1,0,0
517,1,0,0.5,30,20,0,0,1,3,0,0,0,1,0,4,2,4,2,1,1,0,2,5,2,0,1,1,0,1,0,0
517,1,20,0,30,40,0,0,1,3,1,3,0,1,0,4,2,4,2,1,1,0,2,5,2,0,1,1,0,1,0,0
517,2,0,0.25,30,60,0,0,1,1,2,1,0,1,0,4,2,4,2,1,1,0,2,5,2,0,1,1,0,1,0,0
517,2,40,0.25,0,40,1,0,0,1,4,0,0,1,0,4,2,4,2,1,1,0,2,5,2,0,1,1,0,1,0,0
533,1,40,0.25,0,40,1,0,0,1,4,0,0,1,0,3,2,1,4,4,2,0,3,3,1,0,1,1,0,0,0,0
533,1,20,0.5,30,60,0,0,1,2,0,0,0,1,0,3,2,1,4,4,2,0,3,3,1,0,1,1,0,0,0,0
533,1,40,0,30,20,0,0,1,2,0,2,0,1,0,3,2,1,4,4,2,0,3,3,1,0,1,1,0,0,0,0
533,1,0,0.5,30,20,0,0,1,3,0,0,0,1,0,3,2,1,4,4,2,0,3,3,1,0,1,1,0,0,0,0
533,2,40,0.5,60,40,0,0,1,1,2,2,0,1,0,3,2,1,4,4,2,0,3,3,1,0,1,1,0,0,0,0
533,2,0,0.25,30,60,0,0,1,1,2,1,0,1,0,3,2,1,4,4,2,0,3,3,1,0,1,1,0,0,0,0
538,1,40,0,30,20,0,0,1,2,0,2,0,1,0,2,1,3,2,1,1,0,2,3,2,0,1,0,1,1,0,1
538,1,0,0.5,30,20,0,0,1,3,0,0,0,1,0,2,1,3,2,1,1,0,2,3,2,0,1,0,1,1,0,1
538,1,20,0,30,40,0,0,1,3,1,3,0,1,0,2,1,3,2,1,1,0,2,3,2,0,1,0,1,1,0,1
538,2,40,0.5,60,40,0,0,1,1,2,2,0,1,0,2,1,3,2,1,1,0,2,3,2,0,1,0,1,1,0,1
538,2,0,0.25,30,60,0,0,1,1,2,1,0,1,0,2,1,3,2,1,1,0,2,3,2,0,1,0,1,1,0,1
538,2,40,0.25,0,40,1,0,0,1,4,0,0,1,0,2,1,3,2,1,1,0,2,3,2,0,1,0,1,1,0,1
540,2,40,0.5,60,40,0,0,1,1,2,2,1,0,0,3,2,4,7,1,4,1,3,3,2,0,0,0,0,0,0,0
540,2,0,0.25,30,60,0,0,1,1,2,1,1,0,0,3,2,4,7,1,4,1,3,3,2,0,0,0,0,0,0,0
540,2,40,0.25,0,40,1,0,0,1,4,0,1,0,0,3,2,4,7,1,4,1,3,3,2,0,0,0,0,0,0,0
540,2,20,0.5,30,60,0,0,1,2,0,0,1,0,0,3,2,4,7,1,4,1,3,3,2,0,0,0,0,0,0,0
540,2,40,0.5,0,60,0,1,0,2,0,0,1,0,0,3,2,4,7,1,4,1,3,3,2,0,0,0,0,0,0,0
540,2,40,0,30,20,0,0,1,2,0,2,1,0,0,3,2,4,7,1,4,1,3,3,2,0,0,0,0,0,0,0
551,1,40,0,30,20,0,0,1,2,0,2,0,1,0,3,1,4,6,1,1,0,2,2,2,0,1,0,0,1,0,1
551,1,0,0.5,30,20,0,0,1,3,0,0,0,1,0,3,1,4,6,1,1,0,2,2,2,0,1,0,0,1,0,1
551,1,20,0,30,40,0,0,1,3,1,3,0,1,0,3,1,4,6,1,1,0,2,2,2,0,1,0,0,1,0,1
551,2,40,0.5,60,40,0,0,1,1,2,2,0,1,0,3,1,4,6,1,1,0,2,2,2,0,1,0,0,1,0,1
551,2,0,0.25,30,60,0,0,1,1,2,1,0,1,0,3,1,4,6,1,1,0,2,2,2,0,1,0,0,1,0,1
551,2,40,0.25,0,40,1,0,0,1,4,0,0,1,0,3,1,4,6,1,1,0,2,2,2,0,1,0,0,1,0,1
569,1,0,0.5,30,20,0,0,1,3,0,0,0,1,0,3,2,2,12,1,3,0,1,2,1,0,1,0,0,1,0,0
569,1,20,0,30,40,0,0,1,3,1,3,0,1,0,3,2,2,12,1,3,0,1,2,1,0,1,0,0,1,0,0
569,2,40,0.5,60,40,0,0,1,1,2,2,0,1,0,3,2,2,12,1,3,0,1,2,1,0,1,0,0,1,0,0
569,2,0,0.25,30,60,0,0,1,1,2,1,0,1,0,3,2,2,12,1,3,0,1,2,1,0,1,0,0,1,0,0
569,2,40,0.25,0,40,1,0,0,1,4,0,0,1,0,3,2,2,12,1,3,0,1,2,1,0,1,0,0,1,0,0
569,2,40,0,30,20,0,0,1,2,0,2,0,1,0,3,2,2,12,1,3,0,1,2,1,0,1,0,0,1,0,0
579,1,0,0.25,30,60,0,0,1,1,2,1,0,0,0,3,2,1,7,4,1,0,3,4,0,1,0,0,0,0,0,1
579,1,40,0.25,0,40,1,0,0,1,4,0,0,0,0,3,2,1,7,4,1,0,3,4,0,1,0,0,0,0,0,1
579,1,20,0.5,30,60,0,0,1,2,0,0,0,0,0,3,2,1,7,4,1,0,3,4,0,1,0,0,0,0,0,1
579,1,40,0.5,30,60,1,0,0,3,5,0,0,0,0,3,2,1,7,4,1,0,3,4,0,1,0,0,0,0,0,1
579,2,40,0.5,60,40,0,0,1,1,2,2,0,0,0,3,2,1,7,4,1,0,3,4,0,1,0,0,0,0,0,1
579,2,40,0.5,0,60,0,1,0,2,0,0,0,0,0,3,2,1,7,4,1,0,3,4,0,1,0,0,0,0,0,1
580,1,40,0,30,20,0,0,1,2,0,2,0,1,0,4,1,1,4,4,3,0,2,5,3,0,1,1,0,0,0,0
580,2,40,0.5,60,40,0,0,1,1,2,2,0,1,0,4,1,1,4,4,3,0,2,5,3,0,1,1,0,0,0,0
580,2,0,0.25,30,60,0,0,1,1,2,1,0,1,0,4,1,1,4,4,3,0,2,5,3,0,1,1,0,0,0,0
580,2,40,0.25,0,40,1,0,0,1,4,0,0,1,0,4,1,1,4,4,3,0,2,5,3,0,1,1,0,0,0,0
580,2,20,0.5,30,60,0,0,1,2,0,0,0,1,0,4,1,1,4,4,3,0,2,5,3,0,1,1,0,0,0,0
580,2,40,0.5,0,60,0,1,0,2,0,0,0,1,0,4,1,1,4,4,3,0,2,5,3,0,1,1,0,0,0,0
581,1,40,0,30,20,0,0,1,2,0,2,0,1,0,3,2,1,1,2,1,0,2,3,0,0,0,0,0,0,0,1
581,1,0,0.5,30,20,0,0,1,3,0,0,0,1,0,3,2,1,1,2,1,0,2,3,0,0,0,0,0,0,0,1
581,1,20,0,30,40,0,0,1,3,1,3,0,1,0,3,2,1,1,2,1,0,2,3,0,0,0,0,0,0,0,1
581,2,40,0.5,60,40,0,0,1,1,2,2,0,1,0,3,2,1,1,2,1,0,2,3,0,0,0,0,0,0,0,1
581,2,0,0.25,30,60,0,0,1,1,2,1,0,1,0,3,2,1,1,2,1,0,2,3,0,0,0,0,0,0,0,1
581,2,40,0.25,0,40,1,0,0,1,4,0,0,1,0,3,2,1,1,2,1,0,2,3,0,0,0,0,0,0,0,1
584,1,0,0.5,30,20,0,0,1,3,0,0,0,1,0,3,2,2,5,2,2,0,1,1,1,0,0,0,0,0,0,0
584,1,20,0,30,40,0,0,1,3,1,3,0,1,0,3,2,2,5,2,2,0,1,1,1,0,0,0,0,0,0,0
584,2,40,0.5,60,40,0,0,1,1,2,2,0,1,0,3,2,2,5,2,2,0,1,1,1,0,0,0,0,0,0,0
584,2,0,0.25,30,60,0,0,1,1,2,1,0,1,0,3,2,2,5,2,2,0,1,1,1,0,0,0,0,0,0,0
584,2,40,0.25,0,40,1,0,0,1,4,0,0,1,0,3,2,2,5,2,2,0,1,1,1,0,0,0,0,0,0,0
584,2,40,0,30,20,0,0,1,2,0,2,0,1,0,3,2,2,5,2,2,0,1,1,1,0,0,0,0,0,0,0